stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url
11240730,Skibmannsvegen,11240730,58.934911,5.585833,http://gt.rkt.no/H11240730
11240731,Myrvegen,11240731,58.934946,5.590861,http://gt.rkt.no/H11240731
11240732,Myrvegen,11240732,58.934843,5.591548,http://gt.rkt.no/H11240732
11240733,Tananger kirke,11240733,58.935356,5.600313,http://gt.rkt.no/H11240733
11240734,Tananger kirke,11240734,58.935560,5.601280,http://gt.rkt.no/H11240734
11240735,Hagakrossen,11240735,58.935135,5.604773,http://gt.rkt.no/H11240735
11240736,Hagakrossen,11240736,58.935213,5.604951,http://gt.rkt.no/H11240736
11240738,Hagafeltet,11240738,58.933241,5.606198,http://gt.rkt.no/H11240738
11240739,Plattformvegen,11240739,58.933836,5.602586,http://gt.rkt.no/H11240739
11240740,Plattformvegen,11240740,58.934083,5.602605,http://gt.rkt.no/H11240740
11240741,Phillipsbasen,11240741,58.934116,5.595011,http://gt.rkt.no/H11240741
11240742,Phillipsbasen,11240742,58.934280,5.595388,http://gt.rkt.no/H11240742
11240743,Norscobasen,11240743,58.933972,5.587306,http://gt.rkt.no/H11240743
11240744,Norscobasen,11240744,58.934221,5.587194,http://gt.rkt.no/H11240744
11240745,Hagafeltet,11240745,58.932563,5.606450,http://gt.rkt.no/H11240745
11240746,Snødevegen,11240746,58.928270,5.607491,http://gt.rkt.no/H11240746
11240747,Risavika,11240747,58.926081,5.607061,http://gt.rkt.no/H11240747
11240749,Risabergvegen,11240749,58.923483,5.606130,http://gt.rkt.no/H11240749
11240750,Risabergvegen,11240750,58.922133,5.605458,http://gt.rkt.no/H11240750
11240751,Orshaug,11240751,58.912196,5.604255,http://gt.rkt.no/H11240751
11240752,Orshaug,11240752,58.912901,5.603455,http://gt.rkt.no/H11240752
11240753,Tjora,11240753,58.917523,5.604600,http://gt.rkt.no/H11240753
11240754,Tjora,11240754,58.917711,5.604870,http://gt.rkt.no/H11240754
11240756,Hamrabukta,11240756,58.921596,5.602153,http://gt.rkt.no/H11240756
11240757,Hamrabukta,11240757,58.921803,5.602166,http://gt.rkt.no/H11240757
11240758,Sola skole,11240758,58.907108,5.609240,http://gt.rkt.no/H11240758
11240759,Sola skole,11240759,58.907928,5.608088,http://gt.rkt.no/H11240759
11240764,Quality Airport Hotel,11240764,58.891680,5.630663,http://gt.rkt.no/H11240764
11240765,Quality Airport Hotel,11240765,58.892603,5.630505,http://gt.rkt.no/H11240765
11240766,Sømmevegen,11240766,58.891839,5.628841,http://gt.rkt.no/H11240766
11240767,Sømmevegen,11240767,58.891975,5.627670,http://gt.rkt.no/H11240767
11240768,Sola kirke,11240768,58.890875,5.620856,http://gt.rkt.no/H11240768
11240769,Sola kirke,11240769,58.891053,5.621238,http://gt.rkt.no/H11240769
11240770,Sola ruinkirke,11240770,58.890968,5.613600,http://gt.rkt.no/H11240770
11240772,Sola strandleir,11240772,58.889746,5.610475,http://gt.rkt.no/H11240772
11240773,Solastranden,11240773,58.886940,5.607039,http://gt.rkt.no/H11240773
11240774,Flyplassvegen,11240774,58.888328,5.626090,http://gt.rkt.no/H11240774
11240775,Flyplassvegen,11240775,58.888555,5.627516,http://gt.rkt.no/H11240775
11240777,Stavanger Lufthavn,11240777,58.882763,5.629046,http://gt.rkt.no/H11240777
11240778,Ølbergskogen,11240778,58.871244,5.601653,http://gt.rkt.no/H11240778
11240779,Ølbergkrysset,11240779,58.870350,5.600983,http://gt.rkt.no/H11240779
11240780,Ølbergkrysset,11240780,58.870667,5.600545,http://gt.rkt.no/H11240780
11240781,Gardshaugvegen,11240781,58.869892,5.593642,http://gt.rkt.no/H11240781
11240782,Gardshaugvegen,11240782,58.869512,5.593558,http://gt.rkt.no/H11240782
11240783,Ølberg,11240783,58.866536,5.570112,http://gt.rkt.no/H11240783
11240784,Ølberg,11240784,58.866204,5.570110,http://gt.rkt.no/H11240784
11240785,Håland skole,11240785,58.859713,5.584635,http://gt.rkt.no/H11240785
11240787,Vigdel,11240787,58.856170,5.564101,http://gt.rkt.no/H11240787
11240788,Hålandsmarka,11240788,58.851137,5.576710,http://gt.rkt.no/H11240788
11240789,Rægekrossen,11240789,58.859450,5.614586,http://gt.rkt.no/H11240789
11240790,Rægekrossen,11240790,58.859184,5.614729,http://gt.rkt.no/H11240790
11240791,Gamle Tjeltaveg,11240791,58.854138,5.610474,http://gt.rkt.no/H11240791
11240792,Gamle Tjeltaveg,11240792,58.853880,5.609528,http://gt.rkt.no/H11240792
11240793,Tjelta,11240793,58.849359,5.605426,http://gt.rkt.no/H11240793
11240794,Tjelta,11240794,58.849262,5.606198,http://gt.rkt.no/H11240794
11240795,Tjelta,11240795,58.846690,5.602723,http://gt.rkt.no/H11240795
11240796,Høgeholen,11240796,58.844860,5.598935,http://gt.rkt.no/H11240796
11240798,Velahaug,11240798,58.832969,5.597426,http://gt.rkt.no/H11240798
11240799,Byberg,11240799,58.830265,5.594762,http://gt.rkt.no/H11240799
11240800,Byberg,11240800,58.829902,5.594954,http://gt.rkt.no/H11240800
11240801,Sele,11240801,58.824763,5.588595,http://gt.rkt.no/H11240801
11240802,Sele,11240802,58.824963,5.589355,http://gt.rkt.no/H11240802
11240804,Vigdelsvegen,11240804,58.843470,5.597367,http://gt.rkt.no/H11240804
11240807,Sandnesvegen 30,11240807,58.871825,5.662474,http://gt.rkt.no/H11240807
11240810,Stangeland,11240810,58.872148,5.654466,http://gt.rkt.no/H11240810
11240811,Stangelandvegen,11240811,58.869461,5.650676,http://gt.rkt.no/H11240811
11240812,Stangelandvegen,11240812,58.869268,5.651215,http://gt.rkt.no/H11240812
11240813,Stemmen,11240813,58.867376,5.644636,http://gt.rkt.no/H11240813
11240814,Stemmen,11240814,58.866904,5.644815,http://gt.rkt.no/H11240814
11240815,Nordsjøkrysset,11240815,58.865780,5.631859,http://gt.rkt.no/H11240815
11240816,Nordsjøkrysset,11240816,58.865639,5.632462,http://gt.rkt.no/H11240816
11240817,Stangeland skole,11240817,58.878443,5.655657,http://gt.rkt.no/H11240817
11240818,Stangeland skole,11240818,58.878595,5.655219,http://gt.rkt.no/H11240818
11240819,Ljosheimkrossen,11240819,58.881090,5.654130,http://gt.rkt.no/H11240819
11240823,Kjelsberg ring,11240823,58.882870,5.654300,http://gt.rkt.no/H11240823
11240824,Skvadronvegen,11240824,58.884477,5.646601,http://gt.rkt.no/H11240824
11240825,Skvadronvegen,11240825,58.883930,5.646981,http://gt.rkt.no/H11240825
11240826,Solakrossen,11240826,58.886028,5.645828,http://gt.rkt.no/H11240826
11240827,Sande terrasse,11240827,58.885875,5.653681,http://gt.rkt.no/H11240827
11240828,Sande terrasse,11240828,58.886360,5.653350,http://gt.rkt.no/H11240828
11240829,Sola kulturhus,11240829,58.889535,5.652810,http://gt.rkt.no/H11240829
11240831,Sola kulturhus,11240831,58.889105,5.652770,http://gt.rkt.no/H11240831
11240832,Sandesletta,11240832,58.891530,5.652046,http://gt.rkt.no/H11240832
11240833,Sandesletta,11240833,58.892198,5.652266,http://gt.rkt.no/H11240833
11240834,Kongshaugveien,11240834,58.890138,5.645745,http://gt.rkt.no/H11240834
11240835,Kongshaugveien,11240835,58.889891,5.645983,http://gt.rkt.no/H11240835
11240837,Skiljaberget,11240837,58.895780,5.647329,http://gt.rkt.no/H11240837
11240838,Skiljaberget,11240838,58.896110,5.647558,http://gt.rkt.no/H11240838
11240839,Sola u.skole,11240839,58.894770,5.653976,http://gt.rkt.no/H11240839
11240840,Sola u.skole,11240840,58.894586,5.653943,http://gt.rkt.no/H11240840
11240843,Åsenhallen,11240843,58.890931,5.667280,http://gt.rkt.no/H11240843
11240846,Åsenhallen,11240846,58.891168,5.666363,http://gt.rkt.no/H11240846
11240847,Skadbergåsen,11240847,58.892950,5.672116,http://gt.rkt.no/H11240847
11240848,Skadbergåsen,11240848,58.893081,5.673350,http://gt.rkt.no/H11240848
11240849,Moseid,11240849,58.893611,5.681389,http://gt.rkt.no/H11240849
11240850,Moseid,11240850,58.893611,5.681667,http://gt.rkt.no/H11240850
11240851,Joabakken,11240851,58.897453,5.656493,http://gt.rkt.no/H11240851
11240852,Joabakken,11240852,58.897643,5.656470,http://gt.rkt.no/H11240852
11240853,Røyneberg,11240853,58.904740,5.663478,http://gt.rkt.no/H11240853
11240854,Røyneberg,11240854,58.904916,5.663755,http://gt.rkt.no/H11240854
11240855,Sørnes kirke,11240855,58.911076,5.675578,http://gt.rkt.no/H11240855
11240856,Sørnes kirke,11240856,58.911358,5.676043,http://gt.rkt.no/H11240856
11240857,Ytraberget,11240857,58.909180,5.668196,http://gt.rkt.no/H11240857
11240858,Ytraberget,11240858,58.909671,5.670233,http://gt.rkt.no/H11240858
11240859,Marknesringen,11240859,58.915805,5.679556,http://gt.rkt.no/H11240859
11240860,Marknesringen,11240860,58.915840,5.679345,http://gt.rkt.no/H11240860
11240861,Grannes skole,11240861,58.918713,5.680493,http://gt.rkt.no/H11240861
11240862,Grannessletta,11240862,58.922608,5.683100,http://gt.rkt.no/H11240862
11240863,Grannes skole,11240863,58.919466,5.680670,http://gt.rkt.no/H11240863
11240864,Grannessletta,11240864,58.923735,5.684180,http://gt.rkt.no/H11240864
11240865,Grannes gartneri,11240865,58.928910,5.694131,http://gt.rkt.no/H11240865
11240866,Grannes gartneri,11240866,58.928980,5.694390,http://gt.rkt.no/H11240866
11240867,Novarmen,11240867,58.931791,5.697058,http://gt.rkt.no/H11240867
11240868,Novarmen,11240868,58.930988,5.695728,http://gt.rkt.no/H11240868
11240869,Snødevegen,11240869,58.929060,5.607743,http://gt.rkt.no/H11240869
11240870,Granneskrossen,11240870,58.929753,5.687368,http://gt.rkt.no/H11240870
11240871,Granneskrossen,11240871,58.929973,5.687575,http://gt.rkt.no/H11240871
11030875,Stavanger hlp. 27,11030875,58.969313,5.731358,http://gt.rkt.no/H11030875
11030876,Stavanger hlp. 23,11030876,58.968430,5.731200,http://gt.rkt.no/H11030876
11030877,Stavanger hlp. 10,11030877,58.966820,5.733910,http://gt.rkt.no/H11030877
11030881,Ny Olavskleiv,11030881,58.967873,5.729126,http://gt.rkt.no/H11030881
11030889,Stavanger hlp. 44,11030889,58.970698,5.735571,http://gt.rkt.no/H11030889
11030891,Nytorget,11030891,58.970226,5.738260,http://gt.rkt.no/H11030891
11030892,Stavanger tinghus,11030892,58.969908,5.736706,http://gt.rkt.no/H11030892
11030893,Pedersbakken,11030893,58.969331,5.736126,http://gt.rkt.no/H11030893
11030894,Stavanger hlp. 38,11030894,58.969120,5.735080,http://gt.rkt.no/H11030894
11030895,Breibakken,11030895,58.967748,5.735773,http://gt.rkt.no/H11030895
11030896,Stiftelsesgata,11030896,58.967140,5.735663,http://gt.rkt.no/H11030896
11030898,Stavanger hlp. 9,11030898,58.966186,5.734612,http://gt.rkt.no/H11030898
11030905,Søylandsgata,11030905,58.965206,5.759356,http://gt.rkt.no/H11030905
11030906,Søylandsgata,11030906,58.965186,5.759097,http://gt.rkt.no/H11030906
11030909,Karlsminnegata,11030909,58.966030,5.750845,http://gt.rkt.no/H11030909
11030912,Haukeligata,11030912,58.965881,5.746756,http://gt.rkt.no/H11030912
11030914,Opheimsgata,11030914,58.967350,5.744590,http://gt.rkt.no/H11030914
11030920,Adm. Cruys gate,11030920,58.963378,5.744480,http://gt.rkt.no/H11030920
11030921,Adm. Cruys gate,11030921,58.963358,5.744576,http://gt.rkt.no/H11030921
11030922,Frue terrasse,11030922,58.961538,5.746155,http://gt.rkt.no/H11030922
11030923,Frue terrasse,11030923,58.961235,5.746598,http://gt.rkt.no/H11030923
11031408,Sundekrossen,11031408,58.961900,5.613460,http://gt.rkt.no/H11031408
11031410,Donevigstraen,11031410,58.961870,5.608100,http://gt.rkt.no/H11031410
11031411,Teisteveien,11031411,58.961860,5.603340,http://gt.rkt.no/H11031411
11031412,Teisteveien,11031412,58.962129,5.602370,http://gt.rkt.no/H11031412
11031413,Ærfuglveien,11031413,58.963170,5.599750,http://gt.rkt.no/H11031413
11031414,Ærfuglveien,11031414,58.963900,5.599560,http://gt.rkt.no/H11031414
11031415,Kvernevik ring,11031415,58.965050,5.598990,http://gt.rkt.no/H11031415
11031416,Kvernevik ring,11031416,58.965330,5.598620,http://gt.rkt.no/H11031416
11031417,Svartbakveien,11031417,58.966670,5.597550,http://gt.rkt.no/H11031417
11031418,Måkeberget,11031418,58.968451,5.596535,http://gt.rkt.no/H11031418
11031419,Måkeberget,11031419,58.969950,5.598200,http://gt.rkt.no/H11031419
11031420,Alkeveien,11031420,58.971850,5.603240,http://gt.rkt.no/H11031420
11031421,Ørnaberget,11031421,58.973030,5.607510,http://gt.rkt.no/H11031421
11031422,Ørnaberget,11031422,58.973310,5.608600,http://gt.rkt.no/H11031422
11031423,Rødstilkveien,11031423,58.973980,5.611590,http://gt.rkt.no/H11031423
11031424,Rødstilkveien,11031424,58.974090,5.612320,http://gt.rkt.no/H11031424
11031425,Havørnbrautene,11031425,58.971340,5.612680,http://gt.rkt.no/H11031425
11031426,Havørnbrautene,11031426,58.971308,5.612907,http://gt.rkt.no/H11031426
11031427,Kverntorget,11031427,58.967570,5.612270,http://gt.rkt.no/H11031427
11031428,Kverntorget,11031428,58.966570,5.612340,http://gt.rkt.no/H11031428
11031429,Erika Nissens vei,11031429,58.963660,5.701538,http://gt.rkt.no/H11031429
11031430,Kvivoll,11031430,58.980759,5.661994,http://gt.rkt.no/H11031430
11031431,Tastatorget,11031431,58.983234,5.670170,http://gt.rkt.no/H11031431
11031432,Tastatorget,11031432,58.983332,5.668905,http://gt.rkt.no/H11031432
11031433,Tasta skole,11031433,58.983385,5.681051,http://gt.rkt.no/H11031433
11031434,Tasta skole,11031434,58.983255,5.680341,http://gt.rkt.no/H11031434
11031435,Rusteveien,11031435,58.983614,5.684234,http://gt.rkt.no/H11031435
11031436,Rusteveien,11031436,58.983480,5.685003,http://gt.rkt.no/H11031436
11031437,Tastamyrkroken,11031437,58.988498,5.673531,http://gt.rkt.no/H11031437
11031438,Eskelandstunet,11031438,58.990500,5.668666,http://gt.rkt.no/H11031438
11031439,Ulaveien,11031439,58.990310,5.674670,http://gt.rkt.no/H11031439
11031440,Litle Dusavigå,11031440,58.994605,5.667835,http://gt.rkt.no/H11031440
11031441,Litle Dusavigå,11031441,58.994510,5.667910,http://gt.rkt.no/H11031441
11031442,Finnestadgeilen,11031442,58.994851,5.665501,http://gt.rkt.no/H11031442
11031443,Finnestadgeilen,11031443,58.994540,5.665788,http://gt.rkt.no/H11031443
11031444,Sothammargeilen,11031444,58.995536,5.660770,http://gt.rkt.no/H11031444
11031445,Grødemtunet,11031445,58.996071,5.655651,http://gt.rkt.no/H11031445
11031446,Grødemtunet,11031446,58.996075,5.657091,http://gt.rkt.no/H11031446
11031447,Kvitmyrveien,11031447,58.990668,5.654776,http://gt.rkt.no/H11031447
11031448,Kvitmyrveien,11031448,58.990781,5.654910,http://gt.rkt.no/H11031448
11031449,Høyehaugen,11031449,58.989450,5.660316,http://gt.rkt.no/H11031449
11031450,Høyehaugen,11031450,58.989413,5.659861,http://gt.rkt.no/H11031450
11031451,Høyebakken,11031451,58.988408,5.664479,http://gt.rkt.no/H11031451
11031452,Høyebakken,11031452,58.986336,5.665191,http://gt.rkt.no/H11031452
11031453,Ulaveien,11031453,58.990890,5.675000,http://gt.rkt.no/H11031453
11031456,Hasselhøyveien,11031456,58.993385,5.676625,http://gt.rkt.no/H11031456
11031457,Gjerdeveien,11031457,58.993623,5.677866,http://gt.rkt.no/H11031457
11031461,Skogstøbakken,11031461,58.992804,5.690146,http://gt.rkt.no/H11031461
11031462,Skogstøbakken,11031462,58.993810,5.688330,http://gt.rkt.no/H11031462
11031463,Føynabakken,11031463,58.994083,5.688066,http://gt.rkt.no/H11031463
11031464,Vardeneset skole,11031464,58.994551,5.681886,http://gt.rkt.no/H11031464
11031465,Vardeneset skole,11031465,58.994980,5.683390,http://gt.rkt.no/H11031465
11031466,Stavanger hlp. 37,11031466,58.969140,5.734854,http://gt.rkt.no/H11031466
11031467,Mariero,11031467,58.934763,5.741216,http://gt.rkt.no/H11031467
11031468,Gosenstien,11031468,58.935125,5.691906,http://gt.rkt.no/H11031468
11031469,Tjensvoll kirke,11031469,58.949938,5.702406,http://gt.rkt.no/H11031469
11031470,Hinna sentrum,11031470,58.922162,5.723711,http://gt.rkt.no/H11031470
11031471,Hinna sentrum,11031471,58.921983,5.723973,http://gt.rkt.no/H11031471
11031472,Morgedalsveien,11031472,58.954160,5.685920,http://gt.rkt.no/H11031472
11031475,Midthallet,11031475,58.929690,5.736650,http://gt.rkt.no/H11031475
11031476,Madlavollveien,11031476,58.944365,5.688673,http://gt.rkt.no/H11031476
11031478,Sjøhagen,11031478,58.942190,5.745650,http://gt.rkt.no/H11031478
11031479,Sjøhagen,11031479,58.942620,5.745550,http://gt.rkt.no/H11031479
11031480,Saudagata,11031480,58.965788,5.736023,http://gt.rkt.no/H11031480
11031481,Vaulen,11031481,58.928430,5.735570,http://gt.rkt.no/H11031481
11031483,Kråkevollen,11031483,58.895480,5.738830,http://gt.rkt.no/H11031483
11031485,Forusbeen,11031485,58.891960,5.734823,http://gt.rkt.no/H11031485
11031486,Foruskanalen,11031486,58.894460,5.699351,http://gt.rkt.no/H11031486
11031487,Auglend,11031487,58.938636,5.723626,http://gt.rkt.no/H11031487
11031488,Auglendsdalen,11031488,58.936295,5.724150,http://gt.rkt.no/H11031488
11031489,Auglendsdalen,11031489,58.936195,5.724570,http://gt.rkt.no/H11031489
11031490,Tjensvoll kirke,11031490,58.949807,5.700932,http://gt.rkt.no/H11031490
11031491,Madlaleiren,11031491,58.944961,5.670555,http://gt.rkt.no/H11031491
11031492,Madlaleiren,11031492,58.944913,5.670365,http://gt.rkt.no/H11031492
11031493,Gunhilds gate,11031493,58.948000,5.672848,http://gt.rkt.no/H11031493
11031494,Gunhilds gate,11031494,58.949360,5.674211,http://gt.rkt.no/H11031494
11031495,Eskelandstunet,11031495,58.989993,5.668853,http://gt.rkt.no/H11031495
11031496,Fabrikkveien nord,11031496,58.900565,5.697941,http://gt.rkt.no/H11031496
11031497,Madlastø,11031497,58.944266,5.656522,http://gt.rkt.no/H11031497
11031498,Sundetunet,11031498,58.959560,5.633660,http://gt.rkt.no/H11031498
11031499,Sothammargeilen,11031499,58.995698,5.660116,http://gt.rkt.no/H11031499
11031501,Tastadalen,11031501,58.980803,5.682406,http://gt.rkt.no/H11031501
11031502,Tastadalen,11031502,58.980919,5.683081,http://gt.rkt.no/H11031502
11031503,Myrveien,11031503,58.976960,5.689196,http://gt.rkt.no/H11031503
11030925,Paradis,11030925,58.960448,5.747581,http://gt.rkt.no/H11030925
11030926,Varden kirke,11030926,58.959861,5.750290,http://gt.rkt.no/H11030926
11030929,Midjord,11030929,58.959585,5.752651,http://gt.rkt.no/H11030929
11030931,Nymansveien,11030931,58.962040,5.754750,http://gt.rkt.no/H11030931
11030933,Emmausveien,11030933,58.964047,5.756698,http://gt.rkt.no/H11030933
11030936,Sandnesgata,11030936,58.962933,5.759587,http://gt.rkt.no/H11030936
11030937,Sørnes,11030937,58.957348,5.753580,http://gt.rkt.no/H11030937
11030939,Godalen,11030939,58.955396,5.752870,http://gt.rkt.no/H11030939
11030941,Godalen vgs.,11030941,58.954588,5.751006,http://gt.rkt.no/H11030941
11030945,Godalsveien,11030945,58.958465,5.746500,http://gt.rkt.no/H11030945
11030949,Stavanger museum,11030949,58.964473,5.732576,http://gt.rkt.no/H11030949
11030950,Stavanger politikammer,11030950,58.963460,5.735550,http://gt.rkt.no/H11030950
11030951,Stavanger politikammer,11030951,58.963043,5.735663,http://gt.rkt.no/H11030951
11030952,Butlers gate,11030952,58.962510,5.734138,http://gt.rkt.no/H11030952
11030954,Chr. Jacobsens gate,11030954,58.960956,5.735455,http://gt.rkt.no/H11030954
11030955,Statens hus,11030955,58.961160,5.737800,http://gt.rkt.no/H11030955
11030956,Statens hus,11030956,58.960553,5.738111,http://gt.rkt.no/H11030956
11030957,Statens vegvesen,11030957,58.957083,5.740472,http://gt.rkt.no/H11030957
11030958,Statens vegvesen,11030958,58.957550,5.739918,http://gt.rkt.no/H11030958
11030959,Schives gate,11030959,58.963908,5.730750,http://gt.rkt.no/H11030959
11030960,Storgata,11030960,58.963863,5.732923,http://gt.rkt.no/H11030960
11030961,Butlers gate,11030961,58.962376,5.734116,http://gt.rkt.no/H11030961
11030962,Chr. Jacobsens gate,11030962,58.960836,5.735516,http://gt.rkt.no/H11030962
11030963,Rektor Steens gate,11030963,58.959065,5.736951,http://gt.rkt.no/H11030963
11030964,Rektor Steens gate,11030964,58.959478,5.736586,http://gt.rkt.no/H11030964
11030965,Marcus Thranes gate,11030965,58.956254,5.737721,http://gt.rkt.no/H11030965
11030966,Lindahlsbakken,11030966,58.955640,5.741340,http://gt.rkt.no/H11030966
11030968,Våland vgs.,11030968,58.955001,5.738050,http://gt.rkt.no/H11030968
11030969,Våland vgs.,11030969,58.955051,5.738085,http://gt.rkt.no/H11030969
11030970,Strømsbrua,11030970,58.953660,5.741920,http://gt.rkt.no/H11030970
11030971,Strømsbrua,11030971,58.954490,5.742132,http://gt.rkt.no/H11030971
11030972,Hillevågstunnelen,11030972,58.950470,5.742350,http://gt.rkt.no/H11030972
